experiment_id,site_id,pond_id,strain_id,date,afdw_g_l,source_target_rows,duration_days,depth_cm,nitrate_mg_l,ammonium_mg_l,phosphorus_mg_l,sensor_ph,water_temp_avg_c,water_temp_max_c,water_temp_min_c,conductivity_reported_ms_cm,do_mg_l,do_pct_sat,salinity_g_l,par_umol_m2_s,instrument_join,air_temp_c,relative_humidity_pct,global_light_w_m2,wind_km_h,precipitation_cm,weather_join,day_of_year_sin,day_of_year_cos
OCT222014,GT,P5,LRB-AZ-1201,2014-10-29,0.05,1,0.0,25.2,,,,7.74,,,,959.14,0.0,0.0,0.49,,both,14.58,86.2,78.52,1.61,0.38,both,-0.8857249183835637,0.4642104791518923
OCT222014,GT,P6,LRB-AZ-1201,2014-10-29,0.05,1,0.0,25.2,,,,11.06,16.5,19.2,13.9,712.81,0.04,0.0,0.35,,both,14.58,86.2,78.52,1.61,0.38,both,-0.8857249183835637,0.4642104791518923
OCT222014,ASU,P1,LRB-AZ-1201,2014-10-31,0.34,1,8.71,24.5,36.6,,2.49,7.87,19.26,23.8,14.7,2483.88,7.17,78.64,1.3,,both,25.18,33.18,189.36,5.07,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,ASU,P2,LRB-AZ-1201,2014-10-31,0.3,1,8.71,24.5,38.13,,2.44,8.24,,,,2447.46,10.29,110.8,1.28,,both,25.18,33.18,189.36,5.07,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,ASU,P3,LRB-AZ-1201,2014-10-31,0.34,1,8.71,24.5,33.8,,3.1,7.93,19.32,23.8,14.8,2481.48,11.68,128.56,1.3,,both,25.18,33.18,189.36,5.07,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,ASU,P4,LRB-AZ-1201,2014-10-31,0.31,1,8.71,24.5,37.23,,3.79,7.8,19.51,24.1,14.9,2493.56,9.8,108.19,1.3,,both,25.18,33.18,189.36,5.07,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,ASU,P5,LRB-AZ-1201,2014-10-31,0.33,1,8.71,24.25,33.03,,3.21,7.95,19.17,23.6,14.6,2505.57,9.68,106.3,1.3,,both,25.18,33.18,189.36,5.07,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,ASU,P6,LRB-AZ-1201,2014-10-31,0.32,1,8.71,24.5,32.07,,3.33,7.98,19.6,24.1,14.9,2422.42,9.7,107.18,1.27,371.2,both,25.18,33.18,189.36,5.07,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,CELL,P1,LRB-AZ-1201,2014-10-31,0.28,1,7.73,24.25,62.25,,7.61,7.83,25.74,30.14,22.26,2692.7,9.05,112.8,1.39,,both,27.17,74.76,225.35,2.51,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,CELL,P2,LRB-AZ-1201,2014-10-31,0.31,1,7.73,24.25,60.57,,7.65,7.96,25.76,30.19,22.3,3385.16,10.16,126.95,1.77,,both,27.17,74.76,225.35,2.51,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,CELL,P3,LRB-AZ-1201,2014-10-31,0.3,1,7.73,24.25,59.17,,7.77,7.97,25.66,30.03,22.25,3707.93,10.8,134.6,1.95,414.59,both,27.17,74.76,225.35,2.51,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,CELL,P4,LRB-AZ-1201,2014-10-31,0.34,1,7.73,24.75,57.49,,6.82,7.97,26.9,31.55,23.18,3461.08,9.75,124.8,1.81,,both,27.17,74.76,225.35,2.51,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,CELL,P5,LRB-AZ-1201,2014-10-31,0.3,1,7.73,24.5,55.72,,6.9,7.98,25.88,30.55,22.14,3435.85,9.41,117.94,1.8,,both,27.17,74.76,225.35,2.51,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,CELL,P6,LRB-AZ-1201,2014-10-31,0.3,1,7.73,24.5,60.39,,7.73,7.8,25.89,30.67,22.26,3450.21,9.17,115.14,1.8,,both,27.17,74.76,225.35,2.51,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,CP,P1,LRB-AZ-1201,2014-10-31,0.08,1,2.64,24.8,133.75,,2.63,8.18,16.75,19.7,14.8,1605.52,11.0,114.49,0.8,,both,16.6,82.17,110.42,1.36,2.57,both,-0.8692328164574792,0.49440298420761813
OCT222014,CP,P2,LRB-AZ-1201,2014-10-31,0.08,1,2.64,25.0,113.53,,2.43,,,,,,,,,,left_only,16.6,82.17,110.42,1.36,2.57,both,-0.8692328164574792,0.49440298420761813
OCT222014,CP,P3,LRB-AZ-1201,2014-10-31,0.07,1,2.64,25.0,125.24,,2.4,8.35,16.91,20.0,14.9,1589.66,33.77,351.82,0.79,,both,16.6,82.17,110.42,1.36,2.57,both,-0.8692328164574792,0.49440298420761813
OCT222014,CP,P4,LRB-AZ-1201,2014-10-31,0.08,1,2.64,25.0,159.11,,2.49,8.43,16.79,19.9,14.7,1704.92,10.52,109.72,0.88,,both,16.6,82.17,110.42,1.36,2.57,both,-0.8692328164574792,0.49440298420761813
OCT222014,CP,P5,LRB-AZ-1201,2014-10-31,0.08,1,2.64,24.8,160.59,,2.6,8.37,16.8,19.9,14.7,1546.03,13.37,139.18,0.79,,both,16.6,82.17,110.42,1.36,2.57,both,-0.8692328164574792,0.49440298420761813
OCT222014,CP,P6,LRB-AZ-1201,2014-10-31,0.08,1,2.64,24.9,189.75,,2.73,8.33,16.9,20.0,14.8,1563.13,13.49,140.76,0.78,,both,16.6,82.17,110.42,1.36,2.57,both,-0.8692328164574792,0.49440298420761813
OCT222014,FA,P2,LRB-AZ-1201,2014-10-31,0.07,1,2.62,24.3,,,,8.86,22.65,26.7,17.6,1043.77,9.84,114.62,0.49,,both,22.46,76.5,168.67,2.87,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,FA,P3,LRB-AZ-1201,2014-10-31,0.08,1,2.62,24.5,,,,7.77,22.35,26.6,16.9,1082.76,9.64,112.4,0.5,,both,22.46,76.5,168.67,2.87,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,FA,P6,LRB-AZ-1201,2014-10-31,0.07,1,2.62,24.6,,,,9.97,22.41,29.7,16.9,1722.88,10.95,127.41,0.87,,both,22.46,76.5,168.67,2.87,0.0,both,-0.8692328164574792,0.49440298420761813
OCT222014,ASU,P1,LRB-AZ-1201,2014-11-01,0.35,1,9.73,,50.37,,2.26,7.88,19.09,22.5,16.1,2503.09,6.86,75.04,1.3,,both,22.44,49.01,185.4,5.57,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,ASU,P2,LRB-AZ-1201,2014-11-01,0.31,1,9.73,,46.1,,2.08,8.16,,,,2433.6,10.1,108.91,1.26,,both,22.44,49.01,185.4,5.57,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,ASU,P3,LRB-AZ-1201,2014-11-01,0.34,1,9.73,,45.9,,2.28,7.97,19.23,22.6,16.2,2463.85,11.38,125.09,1.28,,both,22.44,49.01,185.4,5.57,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,ASU,P4,LRB-AZ-1201,2014-11-01,0.3,1,9.73,,49.2,,2.7,7.8,19.57,23.0,16.3,2448.86,9.59,106.14,1.26,,both,22.44,49.01,185.4,5.57,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,ASU,P5,LRB-AZ-1201,2014-11-01,0.34,1,9.73,,44.5,,2.43,7.99,19.11,22.6,16.0,2505.9,9.56,104.96,1.3,,both,22.44,49.01,185.4,5.57,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,ASU,P6,LRB-AZ-1201,2014-11-01,0.3,1,9.73,,48.83,,2.62,8.02,19.45,22.8,16.3,2364.05,9.64,106.32,1.22,388.64,both,22.44,49.01,185.4,5.57,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,FA,P1,LRB-AZ-1201,2014-11-01,0.06,1,3.79,,,,,9.44,14.62,23.9,9.4,541.6,5.92,58.65,0.27,324.65,both,15.04,62.48,203.71,5.53,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,FA,P2,LRB-AZ-1201,2014-11-01,0.075,2,3.7199999999999998,24.3,,,,8.85,15.2,19.2,10.7,1012.97,13.51,135.38,0.5,,both,15.04,62.48,203.71,5.53,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,FA,P3,LRB-AZ-1201,2014-11-01,0.10500000000000001,2,3.7199999999999998,24.2,,,,7.75,14.95,19.3,10.0,1049.97,10.81,108.45,0.5,,both,15.04,62.48,203.71,5.53,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,FA,P4,LRB-AZ-1201,2014-11-01,0.07,1,3.79,,,,,7.16,15.05,18.2,10.3,553.54,15.83,157.74,0.28,,both,15.04,62.48,203.71,5.53,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,FA,P5,LRB-AZ-1201,2014-11-01,0.06,1,3.79,,,,,8.85,15.2,19.2,10.7,1012.97,13.51,135.38,0.5,,both,15.04,62.48,203.71,5.53,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,FA,P6,LRB-AZ-1201,2014-11-01,0.08,2,3.7199999999999998,24.3,,,,13.94,14.91,19.6,10.0,1480.03,17.85,178.09,0.75,,both,15.04,62.48,203.71,5.53,0.0,both,-0.8605996962501181,0.5092820071573356
OCT222014,ASU,P1,LRB-AZ-1201,2014-11-02,0.36,1,10.72,,47.07,,1.68,7.91,15.1,18.1,12.6,2501.38,6.75,67.82,1.3,,both,18.11,40.04,143.89,4.67,0.0,both,-0.8517119107469189,0.5240103253675756
OCT222014,ASU,P2,LRB-AZ-1201,2014-11-02,0.34,1,10.72,,44.33,,1.69,8.33,,,,2411.26,10.62,105.07,1.24,,both,18.11,40.04,143.89,4.67,0.0,both,-0.8517119107469189,0.5240103253675756
OCT222014,ASU,P3,LRB-AZ-1201,2014-11-02,0.38,1,10.72,,45.13,,1.28,7.94,15.1,18.2,12.6,2461.26,12.01,120.83,1.3,,both,18.11,40.04,143.89,4.67,0.0,both,-0.8517119107469189,0.5240103253675756
OCT222014,ASU,P4,LRB-AZ-1201,2014-11-02,0.34,1,10.72,,47.4,,2.0,7.78,15.36,18.4,12.8,2421.19,10.11,102.26,1.27,,both,18.11,40.04,143.89,4.67,0.0,both,-0.8517119107469189,0.5240103253675756
OCT222014,ASU,P5,LRB-AZ-1201,2014-11-02,0.36,1,10.72,,42.27,,1.46,7.98,14.94,18.1,12.4,2484.93,9.98,100.09,1.3,,both,18.11,40.04,143.89,4.67,0.0,both,-0.8517119107469189,0.5240103253675756
OCT222014,ASU,P6,LRB-AZ-1201,2014-11-02,0.33,1,10.72,,46.0,,1.76,7.99,15.26,18.3,12.8,2372.62,10.18,102.79,1.22,276.31,both,18.11,40.04,143.89,4.67,0.0,both,-0.8517119107469189,0.5240103253675756
OCT222014,ASU,P1,LRB-AZ-1201,2014-11-03,0.4,1,11.71,24.75,42.53,,,7.92,12.82,17.5,8.4,2518.38,7.51,71.96,1.3,,both,15.63,39.96,190.95,2.66,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,ASU,P2,LRB-AZ-1201,2014-11-03,0.37,1,11.71,25.0,41.27,,,8.28,,,,2443.77,11.17,104.53,1.3,,both,15.63,39.96,190.95,2.66,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,ASU,P3,LRB-AZ-1201,2014-11-03,0.4,1,11.71,24.75,37.3,,,7.94,12.98,17.8,8.5,2495.51,12.63,121.34,1.3,,both,15.63,39.96,190.95,2.66,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,ASU,P4,LRB-AZ-1201,2014-11-03,0.35,1,11.71,25.0,44.5,,,7.75,13.07,17.8,8.6,2457.36,10.65,102.53,1.3,,both,15.63,39.96,190.95,2.66,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,ASU,P5,LRB-AZ-1201,2014-11-03,0.38,1,11.71,24.75,38.07,,,7.98,12.8,17.6,8.3,2500.75,10.49,100.44,1.3,,both,15.63,39.96,190.95,2.66,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,ASU,P6,LRB-AZ-1201,2014-11-03,0.36,1,11.71,25.0,46.53,,,7.98,13.07,17.8,8.7,2395.64,10.71,102.95,1.23,378.72,both,15.63,39.96,190.95,2.66,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CELL,P1,LRB-AZ-1201,2014-11-03,0.175,2,10.815000000000001,24.0,66.045,,9.225,7.86,26.29,29.74,23.51,2810.72,8.49,106.91,1.45,,both,27.04,81.6,207.06,2.55,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CELL,P2,LRB-AZ-1201,2014-11-03,0.35,2,10.815000000000001,23.75,54.95,,6.54,7.92,26.31,29.7,23.51,3059.08,9.57,120.54,1.59,,both,27.04,81.6,207.06,2.55,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CELL,P3,LRB-AZ-1201,2014-11-03,0.19,2,10.815000000000001,24.0,55.58,,7.595000000000001,7.74,26.35,30.01,23.46,3185.13,8.27,105.15,1.66,393.82,both,27.04,81.6,207.06,2.55,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CELL,P4,LRB-AZ-1201,2014-11-03,0.33,2,10.815000000000001,25.25,62.86,,6.664999999999999,7.79,27.61,31.61,24.41,3265.6,9.53,123.14,1.7,,both,27.04,81.6,207.06,2.55,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CELL,P5,LRB-AZ-1201,2014-11-03,0.31,2,10.815000000000001,25.0,62.625,,6.95,7.97,26.68,31.08,23.37,3247.92,8.83,112.22,1.69,,both,27.04,81.6,207.06,2.55,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CELL,P6,LRB-AZ-1201,2014-11-03,0.155,2,10.815000000000001,24.0,55.379999999999995,,8.055,7.61,26.53,30.59,23.51,3013.9,5.89,75.18,1.56,,both,27.04,81.6,207.06,2.55,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CP,P1,LRB-AZ-1201,2014-11-03,0.14,1,5.67,27.9,124.48,,1.75,7.98,13.53,17.7,10.1,1482.12,11.65,112.89,0.74,,both,15.87,57.79,170.88,1.88,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CP,P2,LRB-AZ-1201,2014-11-03,0.12,1,5.67,27.9,88.15,,1.81,8.79,13.59,17.9,10.2,1443.99,10.88,105.58,0.7,325.52,both,15.87,57.79,170.88,1.88,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CP,P3,LRB-AZ-1201,2014-11-03,0.13,1,5.67,27.6,107.89,,1.94,8.07,13.58,19.1,10.2,1441.84,30.09,288.8,0.71,,both,15.87,57.79,170.88,1.88,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CP,P4,LRB-AZ-1201,2014-11-03,0.15,1,5.67,27.2,137.16,,2.22,8.19,13.44,17.8,10.0,1560.59,10.96,105.97,0.8,,both,15.87,57.79,170.88,1.88,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CP,P5,LRB-AZ-1201,2014-11-03,0.13,1,5.67,27.9,131.94,,2.06,8.18,13.49,17.7,10.1,1380.18,13.95,134.94,0.68,,both,15.87,57.79,170.88,1.88,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,CP,P6,LRB-AZ-1201,2014-11-03,0.13,1,5.67,27.8,129.41,,1.91,8.09,44.75,45.0,40.6,961.19,1.54,27.5,0.39,,both,15.87,57.79,170.88,1.88,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,FA,P1,LRB-AZ-1201,2014-11-03,0.09,1,5.62,23.8,6.0,,,7.89,15.32,21.0,10.0,1022.05,10.21,102.31,0.5,352.97,both,18.1,66.21,176.93,2.43,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,FA,P2,LRB-AZ-1201,2014-11-03,0.08,1,5.62,23.8,,,,8.41,16.02,21.6,10.5,1007.17,14.16,143.62,0.5,,both,18.1,66.21,176.93,2.43,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,FA,P3,LRB-AZ-1201,2014-11-03,0.11,1,5.62,23.5,1.0,,,7.82,15.91,21.6,10.5,1032.3,10.46,106.66,0.5,,both,18.1,66.21,176.93,2.43,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,FA,P4,LRB-AZ-1201,2014-11-03,0.1,1,5.62,23.5,,,,8.71,15.87,21.5,10.6,990.71,15.84,160.16,0.49,,both,18.1,66.21,176.93,2.43,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,FA,P5,LRB-AZ-1201,2014-11-03,0.09,1,5.62,23.7,,,,8.41,16.02,21.6,10.5,1007.17,14.16,143.62,0.5,,both,18.1,66.21,176.93,2.43,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,FA,P6,LRB-AZ-1201,2014-11-03,0.08,1,5.62,23.5,,,,13.9,16.02,26.0,10.4,1449.05,17.82,180.86,0.71,,both,18.1,66.21,176.93,2.43,0.0,both,-0.8425720899866032,0.5385835804920232
OCT222014,ASU,P1,LRB-AZ-1201,2014-11-05,0.315,2,13.815000000000001,24.5,29.6,,2.685,7.85,17.57,25.5,10.5,1860.95,6.58,69.97,0.92,,both,21.41,22.37,192.28,7.18,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,ASU,P2,LRB-AZ-1201,2014-11-05,0.33999999999999997,2,13.815000000000001,24.5,31.884999999999998,,2.955,8.18,,,,2094.5,10.72,110.93,1.09,,both,21.41,22.37,192.28,7.18,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,ASU,P3,LRB-AZ-1201,2014-11-05,0.315,2,13.815000000000001,24.25,28.384999999999998,,3.385,7.93,18.01,27.2,10.6,1835.94,11.91,128.54,0.92,,both,21.41,22.37,192.28,7.18,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,ASU,P4,LRB-AZ-1201,2014-11-05,0.315,2,13.815000000000001,24.5,32.35,,4.175,7.73,17.24,23.7,10.6,2113.34,10.12,107.2,1.1,,both,21.41,22.37,192.28,7.18,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,ASU,P5,LRB-AZ-1201,2014-11-05,0.3,2,13.815000000000001,24.25,27.1,,3.335,7.95,17.9,26.9,10.5,1832.95,9.86,106.03,0.92,,both,21.41,22.37,192.28,7.18,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,ASU,P6,LRB-AZ-1201,2014-11-05,0.33499999999999996,2,13.815000000000001,24.5,32.785000000000004,,4.025,7.98,17.3,23.6,10.7,2068.24,10.06,106.44,1.07,377.93,both,21.41,22.37,192.28,7.18,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CELL,P1,LRB-AZ-1201,2014-11-05,0.135,2,12.77,,84.0,,8.64,7.83,26.04,30.02,22.45,2955.94,10.38,130.92,1.53,,both,26.16,78.93,238.17,2.22,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CELL,P2,LRB-AZ-1201,2014-11-05,0.16,1,12.73,,54.32,,5.06,7.87,25.48,29.33,22.42,2609.32,9.98,123.52,1.34,,both,26.16,78.93,238.17,2.22,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CELL,P3,LRB-AZ-1201,2014-11-05,0.13,1,12.73,,55.25,,5.56,7.83,25.43,29.32,22.34,2224.15,10.82,134.19,1.14,426.85,both,26.16,78.93,238.17,2.22,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CELL,P4,LRB-AZ-1201,2014-11-05,0.21500000000000002,2,12.77,,78.58500000000001,,7.6049999999999995,7.73,27.3,31.71,23.38,2455.33,9.69,124.6,1.26,,both,26.16,78.93,238.17,2.22,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CELL,P5,LRB-AZ-1201,2014-11-05,0.21000000000000002,2,12.77,,78.12,,7.680000000000001,7.98,26.74,31.8,22.46,2402.05,9.28,117.99,1.23,,both,26.16,78.93,238.17,2.22,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CELL,P6,LRB-AZ-1201,2014-11-05,0.1,1,12.73,,55.53,,5.87,7.74,26.15,30.61,22.7,2112.78,11.19,141.1,1.08,,both,26.16,78.93,238.17,2.22,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CP,P1,LRB-AZ-1201,2014-11-05,0.18,1,7.65,27.0,,,,7.96,15.11,19.6,11.2,1521.89,11.3,113.42,0.8,,both,19.66,40.21,173.12,2.61,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CP,P2,LRB-AZ-1201,2014-11-05,0.17,1,7.65,27.0,,,,8.05,15.09,19.7,11.2,1484.84,10.8,108.41,0.75,0.0,both,19.66,40.21,173.12,2.61,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CP,P3,LRB-AZ-1201,2014-11-05,0.16,1,7.65,26.9,,,,8.02,15.25,20.0,11.2,1518.67,11.25,113.21,0.8,,both,19.66,40.21,173.12,2.61,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CP,P4,LRB-AZ-1201,2014-11-05,0.19,1,7.65,26.8,,,,8.09,15.1,19.8,11.1,1613.35,10.55,105.8,0.8,,both,19.66,40.21,173.12,2.61,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CP,P5,LRB-AZ-1201,2014-11-05,0.18,1,7.65,27.0,,,,8.08,15.14,19.8,11.1,1281.78,13.61,136.5,0.62,,both,19.66,40.21,173.12,2.61,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,CP,P6,LRB-AZ-1201,2014-11-05,0.17,1,7.65,26.9,,,,8.05,42.67,45.0,37.5,990.59,3.21,52.86,0.49,,both,19.66,40.21,173.12,2.61,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,FA,P1,LRB-AZ-1201,2014-11-05,0.15,1,7.6,24.4,8.0,,,7.95,21.37,25.2,19.1,1120.59,8.57,97.84,0.54,328.23,both,24.01,70.64,169.38,1.57,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,FA,P2,LRB-AZ-1201,2014-11-05,0.14,1,7.6,24.4,6.0,,,7.9,22.13,25.9,19.8,1140.99,10.94,126.54,0.54,,both,24.01,70.64,169.38,1.57,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,FA,P3,LRB-AZ-1201,2014-11-05,0.17,1,7.6,24.2,15.0,,,7.94,22.21,26.4,19.7,1151.92,9.43,109.39,0.57,,both,24.01,70.64,169.38,1.57,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,FA,P4,LRB-AZ-1201,2014-11-05,0.15,1,7.6,24.4,4.0,,,8.06,22.18,26.2,19.7,1135.45,12.34,142.7,0.54,,both,24.01,70.64,169.38,1.57,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,FA,P5,LRB-AZ-1201,2014-11-05,0.16,1,7.6,24.4,11.0,,,7.9,22.13,25.9,19.8,1140.99,10.94,126.54,0.54,,both,24.01,70.64,169.38,1.57,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,FA,P6,LRB-AZ-1201,2014-11-05,0.13,1,7.6,24.4,,,,13.89,22.15,26.3,19.6,1544.55,14.2,164.74,0.8,,both,24.01,70.64,169.38,1.57,0.0,both,-0.8235472349556007,0.5672476988027229
OCT222014,ASU,P1,LRB-AZ-1201,2014-11-07,0.18,1,15.72,24.25,31.4,,5.02,7.94,15.93,20.8,11.3,1455.51,4.24,43.23,0.7,,both,20.0,35.14,186.8,2.25,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,ASU,P2,LRB-AZ-1201,2014-11-07,0.195,2,15.74,24.625,40.72,,6.72,8.12,,,,1737.05,10.61,112.45,0.87,,both,20.0,35.14,186.8,2.25,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,ASU,P3,LRB-AZ-1201,2014-11-07,0.15,1,15.72,24.25,29.7,,4.78,7.93,16.11,21.1,11.3,1427.52,12.57,129.07,0.7,,both,20.0,35.14,186.8,2.25,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,ASU,P4,LRB-AZ-1201,2014-11-07,0.17,2,15.74,24.75,45.115,,6.595,7.63,18.41,24.2,11.5,1750.38,10.08,109.44,0.88,,both,20.0,35.14,186.8,2.25,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,ASU,P5,LRB-AZ-1201,2014-11-07,0.16,1,15.72,24.5,30.03,,4.74,7.91,15.94,21.0,11.2,1422.14,10.51,107.69,0.7,,both,20.0,35.14,186.8,2.25,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,ASU,P6,LRB-AZ-1201,2014-11-07,0.17,2,15.74,24.75,43.650000000000006,,7.9399999999999995,7.94,18.51,24.3,11.6,1747.11,10.02,108.75,0.89,373.4,both,20.0,35.14,186.8,2.25,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CELL,P1,LRB-AZ-1201,2014-11-07,0.14,2,14.77,24.5,92.58500000000001,,8.325,7.93,26.29,31.24,22.02,3253.18,11.67,148.6,1.69,,both,25.96,79.81,213.34,1.98,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CELL,P2,LRB-AZ-1201,2014-11-07,0.21,1,14.73,25.0,57.4,,4.61,7.85,22.9,23.99,22.03,2691.68,8.22,96.28,1.39,,both,25.96,79.81,213.34,1.98,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CELL,P3,LRB-AZ-1201,2014-11-07,0.21,1,14.73,25.25,56.14,,5.02,7.79,22.74,23.72,21.95,2301.69,8.2,95.7,1.18,35.94,both,25.96,79.81,213.34,1.98,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CELL,P4,LRB-AZ-1201,2014-11-07,0.18,2,14.77,24.5,88.55,,8.504999999999999,7.65,27.37,32.89,22.87,2380.18,10.77,139.49,1.22,,both,25.96,79.81,213.34,1.98,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CELL,P5,LRB-AZ-1201,2014-11-07,0.175,2,14.77,24.25,66.745,,5.779999999999999,7.98,26.3,31.63,21.89,2106.55,10.24,129.68,1.07,,both,25.96,79.81,213.34,1.98,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CELL,P6,LRB-AZ-1201,2014-11-07,0.18,1,14.73,24.75,54.88,,5.19,7.91,25.62,30.45,22.15,2399.65,11.63,145.49,1.23,,both,25.96,79.81,213.34,1.98,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CP,P1,LRB-AZ-1201,2014-11-07,0.24,1,9.65,26.0,64.06,,1.64,7.96,15.56,20.8,11.4,1559.87,11.07,112.2,0.8,,both,20.78,52.75,167.92,2.84,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CP,P2,LRB-AZ-1201,2014-11-07,0.23,1,9.65,26.0,69.3,,1.47,8.03,15.6,20.9,11.4,1520.71,10.6,107.76,0.8,0.0,both,20.78,52.75,167.92,2.84,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CP,P3,LRB-AZ-1201,2014-11-07,0.22,1,9.65,25.8,79.57,,1.56,8.03,15.64,21.1,11.4,1560.64,11.28,114.6,0.8,,both,20.78,52.75,167.92,2.84,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CP,P4,LRB-AZ-1201,2014-11-07,0.25,1,9.65,25.4,79.48,,1.54,8.09,15.44,20.9,11.2,1589.83,10.59,107.23,0.8,,both,20.78,52.75,167.92,2.84,0.0,both,-0.8035476485339116,0.5952404359043674
OCT222014,CP,P5,LRB-AZ-1201,2014-11-07,0.23,1,9.65,25.4,72.76,,1.52,8.08,15.5,20.9,11.3,965.39,13.42,135.61,0.5,,both,20.78,52.75,167.92,2.84,0.0,both,-0.8035476485339116,0.5952404359043674
